id_sample;cepam_family;cepam_genus;cepam_taxon;accepted_id;powo_family;powo_genus;powo_taxon;powo_authors;zone;1 - Growth ring boundaries distinct;2 - Growth ring boundaries indistinct or absent;3 - Wood ring-porous;4 - Wood semi-ring-porous;5 - Wood diffuse-porous;6 - Vessels in tangential bands;7 - Vessels in diagonal and / or radial pattern;8 - Vessels in dendritic pattern;9 - Vessels exclusively solitary (90% or more);10 - Vessels in radial multiples of 4 or more common;11 - Vessel clusters common;12 - Solitary vessel outline angular;13 - Simple perforation plates;14 - Scalariform perforation plates;15 - Scalariform perforation plates with ≤ 10 bars;16 - Scalariform perforation plates with 10 - 20 bars;17 - Scalariform perforation plates with 20 - 40 bars;18 - Scalariform perforation plates with ≥ 40 bars;19 - Reticulate, foraminate, and / or other types of multiple perforation plates;20 - Intervessel pits scalariform;21 - Intervessel pits opposite;22 - Intervessel pits alternate;23 - Shape of alternate pits polygonal;24 - Minute ≤ 4 µm;25 - Small 4 - 7 µm;26 - Medium 7 - 10 µm ;27 – Large ≥ 10 µm;29 - Vestured pits;"30 - Vessel-ray pits with distinct borders; similar to intervessel pits in size and shape throughout the ray cell";31 - Vessel-ray pits with much reduced borders to apparently simple: pits rounded or angular;32 - Vessel-ray pits with much reduced borders to apparently simple: pits horizontal (scalariform, gash-like) to vertical (palisade);33 - Vessel-ray pits of two distinct sizes or types in the same ray cell;34 - Vessel-ray pits unilaterally compound and coarse (over 10 µm);35 - Vessel-ray pits restricted to marginal rows;36 - Helical thickenings in vessel elements present;37 - Helical thickenings throughout body of vessel element;38 - Helical thickenings only in vessel element tails;39 - Helical thickenings only in narrower vessel elements;40 - ≤ 50 µm;41 - 50 - 100 µm;42 - 100 - 200 µm;43 -  ≥  200 µm;45 - Vessels of two distinct diameter classes, wood not ring-porous;46 - ≤ 5 vessels per square millimetre;47 - 5 - 20 vessels per square millimetre;48 - 20 - 40 vessels per square millimetre;49 - 40 - 100 vessels per square millimetre;50 - ≥ 100 vessels per square millimetre;56 - Tyloses common;57 - Tyloses sclerotic;58 - Gums and other deposits in heartwood vessels;59 - Wood vesselless;60 - Vascular / vasicentric tracheids present;61 - Fibres with simple to minutely bordered pits;62 - Fibres with distinctly bordered pits;63 - Fibre pits common in both radial and tangential walls;64 - Helical thickenings in ground tissue fibres;65 - Septate fibres present;66 - Non-septate fibres present;67 - Parenchyma-like fibre bands alternating with ordinary fibres;68 - Fibres very thin-walled;69 - Fibres thin- to thick-walled;70 - Fibres very thick-walled;75 - Axial parenchyma absent or extremely rare;76 - Axial parenchyma diffuse;77 - Axial parenchyma diffuse-in-aggregates;78 - Axial parenchyma scanty paratracheal;79 - Axial parenchyma vasicentric;80 - Axial parenchyma aliform;81 - Axial parenchyma lozenge-aliform;82 - Axial parenchyma winged-aliform;83 - Axial parenchyma confluent;84 - Axial parenchyma unilateral paratracheal;85 - Axial parenchyma bands more than three cells wide;86 - Axial parenchyma in narrow bands or lines up to three cells wide;87 - Axial parenchyma reticulate;88 - Axial parenchyma scalariform;89 - Axial parenchyma in marginal or in seemingly marginal bands;90 - Fusiform parenchyma cells;91 - Two cells per parenchyma strand;92 - Four (3-4) cells per parenchyma strand;93 - Eight (5-8) cells per parenchyma strand;94 - Over eight cells per parenchyma strand;95 - Unlignified parenchyma;96 - Rays exclusively uniseriate;97 - Ray width 1 to 3 cells;98 - Larger rays commonly 4 - to 10 seriate;99 - Larger rays commonly > 10-seriate;100 - Rays with multiseriate portion(s) as wide as uniseriate portions;101 - Aggregate rays;102 - Ray height > 1 mm;103 - Rays of two distinct sizes;104 - All ray cells procumbent;105 - All ray cells upright and / or square;106 - Body ray cells procumbent with one row of upright and / or square marginal cells;107 - Body ray cells procumbent with mostly 2-4 rows of upright and / or square marginal cells;108 - Body ray cells procumbent with over 4 rows of upright and / or square marginal cells;109 - Rays with procumbent, square and upright cells mixed throughout the ray;110 - Sheath cells;111 - Tile cells;112 - Perforated ray cells;113 - Disjunctive ray parenchyma cell walls;114 - ≤ 4 / mm;115 - 4-12 / mm;116 - ≥ 12 /mm;117 - Wood rayless;118 - All rays storied;119 - Low rays storied, high rays non-storied.;120 - Axial parenchyma and / or vessel elements storied;121 - Fibres storied;122 - Rays and / or axial elements irregularly storied;124 - Oil and / or mucilage cells associated with ray parenchyma;125 - Oil and / or mucilage cells associated with axial parenchyma;126 - Oil and / or mucilage cells present among fibres;127 - Axial canals in long tangential lines;128 - Axial canals in short tangential lines;129 - Axial canals diffuse;130 - Radial canals;131 - Intercellular canals of traumatic origin;132 - Laticifers or tanniniferous tubes;133 - Included phloem, concentric;134 - Included phloem, diffuse;135 - Other cambial variants;136 - Prismatic crystals present;137 - Prismatic crystals in upright and / or square ray cells;138 - Prismatic crystals in procumbent ray cells;139 - Prismatic crystals in radial alignment in procumbent ray cells;140 - Prismatic crystals in chambered upright and / or square ray cells;141 - Prismatic crystals in non-chambered axial parenchyma cells;142 - Prismatic crystals in chambered axial parenchyma cells;143 - Prismatic crystals in fibres;144 - Druses present;145 - Druses in ray parenchyma cells;146 - Druses in axial parenchyma cells;147 - Druses in fibres;148 - Druses in chambered cells;149 - Raphides;150 - Acicular crystals;151 - Styloids and / or elongate crystals;152 - Crystals of other shapes (mostly small);153 - Crystal sand;154 - More than one crystal of about the same size per cell or chamber;155 - Two distinct sizes of crystals per cell or chamber;156 - Crystals in enlarged cells;157 - Crystals in tyloses;158 - Cystoliths;159 - Silica bodies present;160 - Silica bodies in ray cells;161 - Silica bodies in axial parenchyma cells;162 - Silica bodies in fibres
BRS18-2-32;APOCYNACEAE;Acokanthera;Acokanthera oppositifolia;2165-wcs;Apocynaceae;Acokanthera;Acokanthera oppositifolia;(Lam.) Codd;(AFRICA,West-Central Tropical Africa,Zaïre)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;9v;;;12?;13;14v;15v;;;;;;;22;23?;;;26;27v;;;31;32v;;;35?;36v;;38v;;;41;42v;;;;;48;49v;;;;;;;61v;62;63?;;65;;;68v;69;;75;;;;;;;;;;;;;;;;;;;;;;97;98;;;;102;103v;;105;;107;108;109;;;;;;;116;;;;;;;;;;;;;;;;;;;136v;137v;138v;;;;;;144v;145v;;;;;;;;;;;;;;;;;
BRS18-2-23;ASTERACEAE;Brachylaena;Brachylaena ilicifolia;1039691-az;Asteraceae;Brachylaena;Brachylaena ilicifolia;(Lam.) E.Phillips & Schweick.;(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;9v;;;12?;;14;15;16;;;;;;22;;;;26;27;;;31;32;;;;;;;;;41;;;;;;48;49;;;;;;;;62;63?;;65;;;;69;70;75;;;;;;;;;;;;;;;;;;;;;;;98;;;;102;;;;;;108;109;;;;;;115?;116?;;;;;;;;;;;;;;;;;;;136;137?;138;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-15;ASTERACEAE;Psiadia;Psiadia punctulata;1093577-az;Asteraceae;Psiadia;Psiadia punctulata;Vatke;(AFRICA,Northern Africa,Libya)(AFRICA,Northeast Tropical Africa,Djibouti)(AFRICA,Northeast Tropical Africa,Eritrea)(AFRICA,Northeast Tropical Africa,Ethiopia)(AFRICA,Northeast Tropical Africa,Somalia)(AFRICA,Northeast Tropical Africa,Sudan)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,East Tropical Africa,Uganda)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,Namibia)(AFRICA,Southern Africa,Northern Provinces)(ASIA-TEMPERATE,Arabian Peninsula,Oman)(ASIA-TEMPERATE,Arabian Peninsula,Saudi Arabia)(ASIA-TEMPERATE,Arabian Peninsula,Yemen);;2;;;5;;;;;;;12?;;14;15;16v;;;;;;22;23?;;;26;27v;;;31;32;;34?;35?;;;;;40v;41;;;;;;48v;49;;;;;;;;62;;;65;;;;69;70v;75;;;;;;;;;;;;;;;;;;;;;;97v;98;;;;102;103v;;105;;;108;109;;;;;;115;116;;;;;;;;;;;;;;;;;;;136;137;138v;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-36;CANELLACEAE ;Warburgia ;Warburgia salutaris;378714-wcs;Canellaceae;Warburgia;Warburgia salutaris;(G.Bertol.) Chiov.;(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces);;2;;;5;;;;;;;12v;;14;15;16;;;;;21;22;;;;26;27;;;31;32;;;;;;;;40;41;;;;;;;49;50v;;;;;;;62;;;65;;;;69;;75;;;;;;;;;;;;;;;;;;;;;;97;;;100;;102;;;;;;108;;;;;;;;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-1-7;CANNABACEAE;Celtis ;Celtis africana;708140-az;Cannabaceae;Celtis;Celtis africana;Burm.f.;(AFRICA,West Tropical Africa,Gambia)(AFRICA,West Tropical Africa,Ghana)(AFRICA,West Tropical Africa,Guinea)(AFRICA,West Tropical Africa,Nigeria)(AFRICA,West Tropical Africa,Senegal)(AFRICA,West-Central Tropical Africa,Burundi)(AFRICA,West-Central Tropical Africa,Cameroon)(AFRICA,West-Central Tropical Africa,Central African Repu)(AFRICA,West-Central Tropical Africa,Rwanda)(AFRICA,West-Central Tropical Africa,Zaïre)(AFRICA,Northeast Tropical Africa,Eritrea)(AFRICA,Northeast Tropical Africa,Ethiopia)(AFRICA,Northeast Tropical Africa,Somalia)(AFRICA,Northeast Tropical Africa,Sudan)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,East Tropical Africa,Uganda)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,Free State)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Lesotho)(AFRICA,Southern Africa,Namibia)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland)(AFRICA,Western Indian Ocean,Comoros)(AFRICA,Western Indian Ocean,Madagascar)(ASIA-TEMPERATE,Arabian Peninsula,Saudi Arabia)(ASIA-TEMPERATE,Arabian Peninsula,Yemen);1v;2;;;5;;7v;;;10v;;;13;;;;;;;;;22;23v;;;26;;;;31;32v;;;;;;;;;41;;;;;;48;;;56v;;58v;;;61;;;;65;;;;69;;75;;;;;;;;;;;;;;;;;;;;;;97;98v;;100v;;102;103v;;;;107;108;;;;;;;115?;116?;;;;;;;;;;;;;;;;;;;136v;137v;138v;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-37;CELASTRACEAE;Elaeodendron;Elaeodendron transvaalense ;786260-az;Celastraceae;Elaeodendron;Elaeodendron transvaalense;(Burtt Davy) R.H.Archer;(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Caprivi Strip)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Namibia)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;;;;13;;;;;;;;;22;23v;;;26;;;;31;32;;;;36;37;;;;41;;;;;;48;;;;;;;;61;62;;;65;;;;69;;75;;;;;;;;;;;;;;;;;;;;;;97;98;;;;102;;;105v;;;108;;;;;;;115?;116?;;;;;;;;;;;;;;;;;;;136v;;138v;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-35;CELASTRACEAE;Maytenus;Maytenus albata  ;360115-az;Celastraceae;Maytenus;Maytenus albata;(N.E.Br.) E.Schmidt bis & Jordaan;(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Lesotho)(AFRICA,Southern Africa,Northern Provinces);;2;;;5;;;;;10v;;12?;13;14v;15v;;;;;;;22;23?;;;26;27v;;;31;32v;;34?;35?;36v;;38v;;40v;41;;;;;;48;49;;;;;;;61v;62;;;65;;;;69;;75;;;;;;;;;;;;;;;;;;;;;;97v;98;;;;102;103v;;105;;;108;109;;;;;;115v;116;;;;;;;;;;;;;;;;;;;136;137;;;;;;;144v;145v;;;;;;;;;;;;;;;;;
BRS18-2-51;CELASTRACEAE;Maytenus;Maytenus cf peduncularis;369492-az;Celastraceae;Maytenus;Maytenus peduncularis;(Sond.) Loes.;(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,Free State)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;10v;;12?;13;;;;;;;;;22;;;;26;27v;;;31;32;;;;;;;;;41;;;;;;48;49;;;;;;;61;62;63?;;65;;;;69;;75;;;;;;;;;;;;;;;;;;;;;;;98;;;;102;103?;;105v;;;108;;;;;;;115?;116?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;160;;
BRS18-2-41;CELASTRACEAE;Maytenus;Maytenus peduncularis;369492-az;Celastraceae;Maytenus;Maytenus peduncularis;(Sond.) Loes.;(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,Free State)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;10v;;12v;13;;;;;;;;;22;;;;26;27v;;;31;32;;;;;;;;;41;;;;;;48;49;;;;;;;61;62;63?;;65;;;;69;;75;;;;;;;;;;;;;;;;;;;;;;;98;;;;102;103?;;105v;;;108;;;;112v;;;115?;116?;;;;;;;;;;;;;;;;;;;136;137;138;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-04;CELASTRACEAE;Maytenus;Maytenus;370054-az;Celastraceae;Maytenus;Maytenus;Molina;(AFRICA,Macaronesia,Madeira)(AFRICA,West Tropical Africa,Guinea)(AFRICA,West Tropical Africa,Ivory Coast)(AFRICA,West Tropical Africa,Nigeria)(AFRICA,West-Central Tropical Africa,Burundi)(AFRICA,West-Central Tropical Africa,Cameroon)(AFRICA,West-Central Tropical Africa,Central African Repu)(AFRICA,West-Central Tropical Africa,Congo)(AFRICA,West-Central Tropical Africa,Gabon)(AFRICA,West-Central Tropical Africa,Gulf of Guinea Is.)(AFRICA,West-Central Tropical Africa,Rwanda)(AFRICA,West-Central Tropical Africa,Zaïre)(AFRICA,Northeast Tropical Africa,Djibouti)(AFRICA,Northeast Tropical Africa,Eritrea)(AFRICA,Northeast Tropical Africa,Ethiopia)(AFRICA,Northeast Tropical Africa,Somalia)(AFRICA,Northeast Tropical Africa,Sudan)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,East Tropical Africa,Uganda)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,Free State)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Lesotho)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland)(AFRICA,Western Indian Ocean,Comoros)(AFRICA,Western Indian Ocean,Madagascar)(ASIA-TEMPERATE,Arabian Peninsula,Saudi Arabia)(ASIA-TEMPERATE,Arabian Peninsula,Yemen)(ASIA-TEMPERATE,China,China South-Central)(ASIA-TROPICAL,Indian Subcontinent,Bangladesh)(ASIA-TROPICAL,Indian Subcontinent,East Himalaya)(ASIA-TROPICAL,Indo-China,Cambodia)(NORTHERN AMERICA,South-Central U.S.A.,Texas)(NORTHERN AMERICA,Southeastern U.S.A.,Florida)(NORTHERN AMERICA,Mexico,Mexico Central)(NORTHERN AMERICA,Mexico,Mexico Gulf)(NORTHERN AMERICA,Mexico,Mexico Northeast)(NORTHERN AMERICA,Mexico,Mexico Northwest)(NORTHERN AMERICA,Mexico,Mexico Southeast)(NORTHERN AMERICA,Mexico,Mexico Southwest)(SOUTHERN AMERICA,Central America,Belize)(SOUTHERN AMERICA,Central America,Costa Rica)(SOUTHERN AMERICA,Central America,El Salvador)(SOUTHERN AMERICA,Central America,Guatemala)(SOUTHERN AMERICA,Central America,Honduras)(SOUTHERN AMERICA,Central America,Nicaragua)(SOUTHERN AMERICA,Central America,Panamá)(SOUTHERN AMERICA,Caribbean,Aruba)(SOUTHERN AMERICA,Caribbean,Bahamas)(SOUTHERN AMERICA,Caribbean,Cayman Is.)(SOUTHERN AMERICA,Caribbean,Cuba)(SOUTHERN AMERICA,Caribbean,Dominican Republic)(SOUTHERN AMERICA,Caribbean,Haiti)(SOUTHERN AMERICA,Caribbean,Jamaica)(SOUTHERN AMERICA,Caribbean,Leeward Is.)(SOUTHERN AMERICA,Caribbean,Netherlands Antilles)(SOUTHERN AMERICA,Caribbean,Puerto Rico)(SOUTHERN AMERICA,Caribbean,Trinidad-Tobago)(SOUTHERN AMERICA,Caribbean,Turks-Caicos Is.)(SOUTHERN AMERICA,Caribbean,Venezuelan Antilles)(SOUTHERN AMERICA,Caribbean,Windward Is.)(SOUTHERN AMERICA,Northern South America,French Guiana)(SOUTHERN AMERICA,Northern South America,Guyana)(SOUTHERN AMERICA,Northern South America,Suriname)(SOUTHERN AMERICA,Northern South America,Venezuela)(SOUTHERN AMERICA,Western South America,Bolivia)(SOUTHERN AMERICA,Western South America,Colombia)(SOUTHERN AMERICA,Western South America,Ecuador)(SOUTHERN AMERICA,Western South America,Galápagos)(SOUTHERN AMERICA,Western South America,Peru)(SOUTHERN AMERICA,Brazil,Brazil North)(SOUTHERN AMERICA,Brazil,Brazil Northeast)(SOUTHERN AMERICA,Brazil,Brazil South)(SOUTHERN AMERICA,Brazil,Brazil Southeast)(SOUTHERN AMERICA,Brazil,Brazil West-Central)(SOUTHERN AMERICA,Southern South America,Argentina Northeast)(SOUTHERN AMERICA,Southern South America,Argentina Northwest)(SOUTHERN AMERICA,Southern South America,Argentina South)(SOUTHERN AMERICA,Southern South America,Chile Central)(SOUTHERN AMERICA,Southern South America,Chile North)(SOUTHERN AMERICA,Southern South America,Chile South)(SOUTHERN AMERICA,Southern South America,Paraguay)(SOUTHERN AMERICA,Southern South America,Uruguay);;2;;;5;;;;;10;;12v;;14;15;;;;;;;22;;;;;27;;;31;32;;34?;35?;;;;;;41;;;;;;;49;;;;;;;;62;63?;;65;;;;69;;75;;;;;;;;;;;;;;;;;;;;;;;98;;;;102;103v;;;;;108;;;;;;;115;116;;;;;;;;;;;;;;;;;;;136;137;138;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-25;CELASTRACEAE;Pleurostylia;Pleurostylia capensis;408566-az;Celastraceae;Pleurostylia;Pleurostylia capensis;(Turcz.) Loes.;(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;;;12v;;14;15;16;;;;20;21;22v;23v;;;26;27;;;31;32;;;;;;;;;41;;;;;;48;49;;;;;;;61;62;;;65;66v;;;69;70;75;;;;;;;;;;;;;;;;;;;;;;;98;;;;102;103;;;;;108;;110v;;;113;;115;;;;;;;;;;;;;;;;;;;;136;137;138;;140;;;;;;;;;;;;;;154v;;;;;159v;160v;;
BRS18-2-47;CELASTRACEAE;Pleurostylia;Pleurostylia capensis;408566-az;Celastraceae;Pleurostylia;Pleurostylia capensis;(Turcz.) Loes.;(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;;;12v;;14;15;16v;;;;;;22;23;;;26;27;;;31;;;34?;35?;36v;;38v;;;41;42;;;;47;48;;;;;;;;61;62;;;65;66v;;;69;;75;;;;;;;;;;;;;;;;;;;;;;;98;;;;102;103v;;;;107;108;;110v;;;;;115;;;;;;;;;;;;;;;;;;;;136;137;138;;140v;;;;;;;;;;;;;;;;;;;159v;160v;;
BRS18-2-27;COMBRETACEAE;Combretum;Combretum apiculatum subsp. apiculatum;1262975-az;Combretaceae;Combretum;Combretum apiculatum subsp. apiculatum;;(AFRICA,West-Central Tropical Africa,Zaïre)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Caprivi Strip)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Namibia)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;;;;13;14v;;16v;17v;;;;;22;23?;;;26;;;;31;32;;;35?;;;;;;41;42v;;;;47;48v;;;56v;;;;;61;;;;65v;66;;;69;;;;;78;79;80v;81v;;;;;;;;;;91;92;;;;;97;;;;;;;;;;107;;;;;;;;115;;;;;;;;;;;;;;;;;;;;136;137;138v;;140v;;;;;;;;;;;;;;;;156;;;;;;
OLI19-4;COMBRETACEAE;Combretum;Combretum molle;732827-az;Combretaceae;Combretum;Combretum molle;R.Br. ex G.Don;(AFRICA,West Tropical Africa,Benin)(AFRICA,West Tropical Africa,Burkina)(AFRICA,West Tropical Africa,Ghana)(AFRICA,West Tropical Africa,Guinea)(AFRICA,West Tropical Africa,Guinea-Bissau)(AFRICA,West Tropical Africa,Ivory Coast)(AFRICA,West Tropical Africa,Mali)(AFRICA,West Tropical Africa,Niger)(AFRICA,West Tropical Africa,Nigeria)(AFRICA,West Tropical Africa,Senegal)(AFRICA,West Tropical Africa,Sierra Leone)(AFRICA,West Tropical Africa,Togo)(AFRICA,West-Central Tropical Africa,Burundi)(AFRICA,West-Central Tropical Africa,Cameroon)(AFRICA,West-Central Tropical Africa,Central African Repu)(AFRICA,West-Central Tropical Africa,Congo)(AFRICA,West-Central Tropical Africa,Rwanda)(AFRICA,West-Central Tropical Africa,Zaïre)(AFRICA,Northeast Tropical Africa,Chad)(AFRICA,Northeast Tropical Africa,Djibouti)(AFRICA,Northeast Tropical Africa,Eritrea)(AFRICA,Northeast Tropical Africa,Ethiopia)(AFRICA,Northeast Tropical Africa,Somalia)(AFRICA,Northeast Tropical Africa,Sudan)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,East Tropical Africa,Uganda)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Free State)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland)(ASIA-TEMPERATE,Arabian Peninsula,Saudi Arabia)(ASIA-TEMPERATE,Arabian Peninsula,Yemen);;2;;;5;;;;;;;;13;;;;;;;;;22;23?;;;26;;;;31;32;;;;;;;;;;42;;;;47;48;;;;;;;;61;;;;65;66;;;69;70v;;;;;79;80;81v;;83;;;;;;;;91;92;;;;;97;;;;;;;;;;107;108;;;;;;;115;;;;;;;;;;;;;;;;;;;;136;137;138;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-21;COMBRETACEAE;Terminalia;Terminalia prunioides;434059-az;Combretaceae;Terminalia;Terminalia prunioides;M.A.Lawson;(AFRICA,Northeast Tropical Africa,Ethiopia)(AFRICA,Northeast Tropical Africa,Somalia)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Caprivi Strip)(AFRICA,Southern Africa,Namibia)(AFRICA,Southern Africa,Northern Provinces);1;2v;;;5;;;;;;;;13;;;;;;;;;22;23v;;25;;;;;;32;;;;;;;;;41;42;;;;47;;;;;;;;;61;;;;65;66;;;69;;;;;78;79;;;;83v;;;;;;;;91;92;;;;;97;;;;;;;;;106;107;;;;;;;;115;;;;;;;;;;;;;;;;;;;;136;137;138;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-02;EBENACEAE;Euclea ;Euclea crispa subsp. linearis;385296-wcs;Ebenaceae;Euclea;Euclea crispa subsp. linearis;(Zeyh. ex Hiern) F.White;(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,Northern Provinces);;2;;;5;;;;;;;;13;;;;;;;;;22;23v;;;26;27;;;31;32;;;;;;;;;;42;43;;46;47v;;;;56;;;;;61;;;;;66;;68;;;;;;;79;80;81;;83v;;;;;;;;91;92;;;;96;;;;;;;;;;106;107;;;;;;;;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;160;;
OLI19-7;EBENACEAE;Euclea ;Euclea natalensis;385329-wcs;Ebenaceae;Euclea;Euclea natalensis;A.DC.;(AFRICA,West-Central Tropical Africa,Zaïre)(AFRICA,Northeast Tropical Africa,Somalia)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);1;2;;;5;;;;;;;;13;;;;;;;;;22;23;;;;27;;;31;;;;;;;;;;;42;43v;;46;47;;;;56;;;;;61;;;;65;;;68v;69;;75v;;;78;;;;;;;;;;;;;;92;93;94v;;;97;;;100v;;;;;;106;107;;;;;;;;115;;;;;;;;;;;;;;130;;;;;;136;137;;;;;;;;;;;;;;;;;;;;;;;;;
